x_raw,x_float,y_hw_raw,y_hw_float,y_ref,err
8519680,1.015625,7949616,0.947668,0.947668,3.741626e-07
8523776,1.016113,7952228,0.947979,0.947980,3.211799e-07
8527872,1.016602,7954832,0.948290,0.948290,3.178077e-07
8531968,1.017090,7957428,0.948599,0.948600,3.637498e-07
8536064,1.017578,7960017,0.948908,0.948908,3.395019e-07
8540160,1.018066,7962598,0.949216,0.949216,3.639789e-07
8544256,1.018555,7965172,0.949522,0.949523,3.176781e-07
8548352,1.019043,7967738,0.949828,0.949829,3.195161e-07
8552448,1.019531,7970296,0.950133,0.950134,3.692013e-07
8556544,1.020020,7972847,0.950437,0.950438,3.472335e-07
8560640,1.020508,7975390,0.950741,0.950741,3.725319e-07
8564736,1.020996,7977925,0.951043,0.951043,4.448076e-07
8568832,1.021484,7980453,0.951344,0.951345,4.445628e-07
8572928,1.021973,7982973,0.951645,0.951645,4.907195e-07
8577024,1.022461,7985486,0.951944,0.951945,4.637820e-07
8581120,1.022949,7987991,0.952243,0.952243,4.826737e-07
8585216,1.023438,7990488,0.952540,0.952541,5.471099e-07
8589312,1.023926,7992978,0.952837,0.952838,5.375973e-07
8593408,1.024414,7995460,0.953133,0.953134,5.730623e-07
8597504,1.024902,7997934,0.953428,0.953429,6.532225e-07
8601600,1.025391,8000401,0.953722,0.953723,6.585874e-07
8605696,1.025879,8002860,0.954015,0.954016,7.080858e-07
8609792,1.026367,8005312,0.954308,0.954308,6.822287e-07
8613888,1.026855,8007756,0.954599,0.954600,6.999468e-07
8617984,1.027344,8010192,0.954889,0.954890,7.609621e-07
8622080,1.027832,8012621,0.955179,0.955180,7.457884e-07
8626176,1.028320,8015042,0.955467,0.955468,7.733588e-07
8630272,1.028809,8017455,0.955755,0.955756,8.433981e-07
8634368,1.029297,8019861,0.956042,0.956043,8.364226e-07
8638464,1.029785,8022259,0.956328,0.956329,8.713681e-07
8642560,1.030273,8024650,0.956613,0.956614,8.287525e-07
8646656,1.030762,8027033,0.956897,0.956898,8.275135e-07
8650752,1.031250,8029416,0.957181,0.957181,8.629422e-08
8654848,1.031738,8031784,0.957463,0.957463,1.248014e-07
8658944,1.032227,8034144,0.957745,0.957744,1.227421e-07
8663040,1.032715,8036497,0.958025,0.958025,1.995941e-07
8667136,1.033203,8038842,0.958305,0.958304,2.364154e-07
8671232,1.033691,8041179,0.958583,0.958583,2.334727e-07
8675328,1.034180,8043508,0.958861,0.958861,1.910315e-07
8679424,1.034668,8045830,0.959138,0.959137,2.285661e-07
8683520,1.035156,8048144,0.959414,0.959413,2.271310e-07
8687616,1.035645,8050450,0.959688,0.959688,1.869893e-07
8691712,1.036133,8052749,0.959962,0.959962,2.276126e-07
8695808,1.036621,8055040,0.960236,0.960235,2.300528e-07
8699904,1.037109,8057324,0.960508,0.960508,3.137797e-07
8704000,1.037598,8059599,0.960779,0.960779,2.406344e-07
8708096,1.038086,8061867,0.961049,0.961049,2.492940e-07
8712192,1.038574,8064127,0.961319,0.961319,2.208072e-07
8716288,1.039062,8066380,0.961587,0.961587,2.746402e-07
8720384,1.039551,8068625,0.961855,0.961855,2.918397e-07
8724480,1.040039,8070862,0.962122,0.962121,2.726611e-07
8728576,1.040527,8073092,0.962388,0.962387,3.365678e-07
8732672,1.041016,8075314,0.962652,0.962652,3.646042e-07
8736768,1.041504,8077528,0.962916,0.962916,3.570227e-07
8740864,1.041992,8079734,0.963179,0.963179,3.140751e-07
8744960,1.042480,8081933,0.963441,0.963441,3.552215e-07
8749056,1.042969,8084124,0.963703,0.963702,3.615026e-07
8753152,1.043457,8086307,0.963963,0.963963,3.331675e-07
8757248,1.043945,8088483,0.964222,0.964222,3.896736e-07
8761344,1.044434,8090651,0.964481,0.964480,4.120590e-07
8765440,1.044922,8092812,0.964738,0.964738,5.197794e-07
8769536,1.045410,8094964,0.964995,0.964994,4.746619e-07
8773632,1.045898,8097109,0.965251,0.965250,5.153697e-07
8777728,1.046387,8099246,0.965505,0.965505,5.229373e-07
8781824,1.046875,8101368,0.965758,0.965759,3.368574e-07
8785920,1.047363,8103490,0.966011,0.966012,2.756329e-07
8790016,1.047852,8105604,0.966263,0.966264,2.468223e-07
8794112,1.048340,8107710,0.966514,0.966515,2.501854e-07
8798208,1.048828,8109808,0.966764,0.966765,2.854828e-07
8802304,1.049316,8111899,0.967014,0.967014,2.332666e-07
8806400,1.049805,8113982,0.967262,0.967262,2.125084e-07
8810496,1.050293,8116057,0.967509,0.967510,2.229714e-07
8814592,1.050781,8118124,0.967756,0.967756,2.644197e-07
8818688,1.051270,8120184,0.968001,0.968002,2.174091e-07
8822784,1.051758,8122236,0.968246,0.968246,2.009146e-07
8826880,1.052246,8124280,0.968490,0.968490,2.147029e-07
8830976,1.052734,8126316,0.968732,0.968733,2.585418e-07
8835072,1.053223,8128345,0.968974,0.968974,2.129903e-07
8839168,1.053711,8130366,0.969215,0.969215,1.970272e-07
8843264,1.054199,8132379,0.969455,0.969455,2.104227e-07
8847360,1.054688,8134384,0.969694,0.969694,2.529479e-07
8851456,1.055176,8136382,0.969932,0.969933,2.051656e-07
8855552,1.055664,8138372,0.970170,0.970170,1.860579e-07
8859648,1.056152,8140354,0.970406,0.970406,1.953987e-07
8863744,1.056641,8142328,0.970641,0.970641,2.329625e-07
8867840,1.057129,8144295,0.970876,0.970876,1.793158e-07
8871936,1.057617,8146254,0.971109,0.971109,1.534441e-07
8876032,1.058105,8148205,0.971342,0.971342,1.551248e-07
8880128,1.058594,8150148,0.971573,0.971574,1.841360e-07
8884224,1.059082,8152084,0.971804,0.971804,1.210477e-07
8888320,1.059570,8154012,0.972034,0.972034,8.484893e-08
8892416,1.060059,8155932,0.972263,0.972263,7.532067e-08
8896512,1.060547,8157844,0.972491,0.972491,9.224461e-08
8900608,1.061035,8159749,0.972718,0.972718,1.619407e-08
8904704,1.061523,8161646,0.972944,0.972944,3.383815e-08
8908800,1.062012,8163535,0.973169,0.973169,5.806767e-08
8912896,1.062500,8165416,0.973393,0.973393,5.670923e-08
8916992,1.062988,8167289,0.973617,0.973617,2.997667e-08
8921088,1.063477,8169155,0.973839,0.973839,9.729224e-08
8925184,1.063965,8171013,0.974061,0.974061,1.396587e-07
8929280,1.064453,8172862,0.974281,0.974281,3.807802e-08
8933376,1.064941,8174705,0.974501,0.974501,1.503883e-07
8937472,1.065430,8176539,0.974719,0.974719,1.191711e-07
8941568,1.065918,8178365,0.974937,0.974937,6.384431e-08
8945664,1.066406,8180184,0.975154,0.975154,1.038248e-07
8949760,1.066895,8181995,0.975370,0.975370,1.201100e-07
8953856,1.067383,8183798,0.975585,0.975585,1.129059e-07
8957952,1.067871,8185593,0.975799,0.975799,8.241738e-08
8962048,1.068359,8187380,0.976012,0.976012,2.884859e-08
8966144,1.068848,8189160,0.976224,0.976224,7.161200e-08
8970240,1.069336,8190932,0.976435,0.976435,9.170066e-08
8974336,1.069824,8192696,0.976645,0.976645,8.931600e-08
8978432,1.070312,8194452,0.976855,0.976855,6.465857e-08
8982528,1.070801,8196200,0.977063,0.977063,1.792801e-08
8986624,1.071289,8197941,0.977271,0.977271,6.853240e-08
8990720,1.071777,8199674,0.977477,0.977477,9.746032e-08
8994816,1.072266,8201398,0.977683,0.977683,1.430052e-08
8998912,1.072754,8203116,0.977888,0.977888,9.107384e-08
9003008,1.073242,8204825,0.978091,0.978091,5.615075e-08
9007104,1.073730,8206526,0.978294,0.978294,3.338263e-10
9011200,1.074219,8208220,0.978496,0.978496,4.302579e-08
9015296,1.074707,8209906,0.978697,0.978697,6.520990e-08
9019392,1.075195,8211584,0.978897,0.978897,6.707780e-08
9023488,1.075684,8213254,0.979096,0.979096,4.882027e-08
9027584,1.076172,8214916,0.979294,0.979294,1.062718e-08
9031680,1.076660,8216571,0.979492,0.979492,7.189680e-08
9035776,1.077148,8218218,0.979688,0.979688,1.136079e-07
9039872,1.077637,8219857,0.979883,0.979883,1.359478e-07
9043968,1.078125,8221488,0.980078,0.980078,1.391027e-07
9048064,1.078613,8223111,0.980271,0.980271,1.232580e-07
9052160,1.079102,8224727,0.980464,0.980464,2.078076e-07
9056256,1.079590,8226334,0.980655,0.980655,1.545165e-07
9060352,1.080078,8227934,0.980846,0.980846,2.019861e-07
9064448,1.080566,8229526,0.981036,0.981036,2.311888e-07
9068544,1.081055,8231110,0.981225,0.981225,2.423058e-07
9072640,1.081543,8232686,0.981413,0.981412,2.355170e-07
9076736,1.082031,8234254,0.981600,0.981599,2.110016e-07
9080832,1.082520,8235815,0.981786,0.981785,2.881473e-07
9084928,1.083008,8237368,0.981971,0.981970,3.479220e-07
9089024,1.083496,8238912,0.982155,0.982155,2.712930e-07
9093120,1.083984,8240449,0.982338,0.982338,2.968545e-07
9097216,1.084473,8241978,0.982520,0.982520,3.055720e-07
9101312,1.084961,8243499,0.982702,0.982701,2.976191e-07
9105408,1.085449,8245013,0.982882,0.982882,3.923782e-07
9109504,1.085938,8246518,0.983062,0.983061,3.516027e-07
9113600,1.086426,8248016,0.983240,0.983240,4.138824e-07
9117696,1.086914,8249505,0.983418,0.983417,3.409688e-07
9121792,1.087402,8250987,0.983594,0.983594,3.714499e-07
9125888,1.087891,8252461,0.983770,0.983770,3.862849e-07
9129984,1.088379,8253927,0.983945,0.983944,3.856413e-07
9134080,1.088867,8255386,0.984119,0.984118,4.888952e-07
9138176,1.089355,8256836,0.984292,0.984291,4.577936e-07
9142272,1.089844,8258278,0.984463,0.984463,4.117107e-07
9146368,1.090332,8259713,0.984635,0.984634,4.700199e-07
9150464,1.090820,8261140,0.984805,0.984804,5.136749e-07
9154560,1.091309,8262559,0.984974,0.984973,5.428378e-07
9158656,1.091797,8263970,0.985142,0.985141,5.576701e-07
9162752,1.092285,8265373,0.985309,0.985309,5.583321e-07
9166848,1.092773,8266769,0.985476,0.985475,6.641925e-07
9170944,1.093262,8268156,0.985641,0.985640,6.369915e-07
9175040,1.093750,8269528,0.985805,0.985805,2.383691e-07
9179136,1.094238,8270900,0.985968,0.985968,1.735930e-07
9183232,1.094727,8272263,0.986131,0.986131,2.414079e-07
9187328,1.095215,8273619,0.986292,0.986292,2.032403e-07
9191424,1.095703,8274967,0.986453,0.986453,1.781454e-07
9195520,1.096191,8276307,0.986613,0.986613,1.659698e-07
9199616,1.096680,8277639,0.986771,0.986772,1.665612e-07
9203712,1.097168,8278963,0.986929,0.986929,1.797684e-07
9207808,1.097656,8280279,0.987086,0.987086,2.054406e-07
9211904,1.098145,8281587,0.987242,0.987242,2.434282e-07
9216000,1.098633,8282888,0.987397,0.987397,1.743733e-07
9220096,1.099121,8284180,0.987551,0.987551,2.365466e-07
9224192,1.099609,8285465,0.987704,0.987705,1.913825e-07
9228288,1.100098,8286741,0.987857,0.987857,2.771536e-07
9232384,1.100586,8288010,0.988008,0.988008,2.552962e-07
9236480,1.101074,8289271,0.988158,0.988158,2.448752e-07
9240576,1.101562,8290524,0.988307,0.988308,2.457474e-07
9244672,1.102051,8291769,0.988456,0.988456,2.577704e-07
9248768,1.102539,8293006,0.988603,0.988604,2.808024e-07
9252864,1.103027,8294235,0.988750,0.988750,3.147030e-07
9256960,1.103516,8295457,0.988896,0.988896,2.401230e-07
9261056,1.104004,8296670,0.989040,0.989040,2.953422e-07
9265152,1.104492,8297876,0.989184,0.989184,2.418040e-07
9269248,1.104980,8299073,0.989327,0.989327,3.177900e-07
9273344,1.105469,8300263,0.989468,0.989469,2.847454e-07
9277440,1.105957,8301445,0.989609,0.989610,2.617443e-07
9281536,1.106445,8302619,0.989749,0.989750,2.486523e-07
9285632,1.106934,8303785,0.989888,0.989889,2.453360e-07
9289728,1.107422,8304943,0.990026,0.990027,2.516628e-07
9293824,1.107910,8306093,0.990163,0.990164,2.675010e-07
9297920,1.108398,8307235,0.990300,0.990300,2.927199e-07
9302016,1.108887,8308370,0.990435,0.990435,2.079803e-07
9306112,1.109375,8309496,0.990569,0.990569,2.515719e-07
9310208,1.109863,8310614,0.990702,0.990703,3.041574e-07
9314304,1.110352,8311725,0.990835,0.990835,2.464002e-07
9318400,1.110840,8312828,0.990966,0.990967,1.973835e-07
9322496,1.111328,8313922,0.991097,0.991097,2.761911e-07
9326592,1.111816,8315009,0.991226,0.991227,2.442800e-07
9330688,1.112305,8316088,0.991355,0.991355,2.207361e-07
9334784,1.112793,8317159,0.991483,0.991483,2.054365e-07
9338880,1.113281,8318222,0.991609,0.991610,1.982597e-07
9342976,1.113770,8319277,0.991735,0.991735,1.990847e-07
9347072,1.114258,8320324,0.991860,0.991860,2.077916e-07
9351168,1.114746,8321363,0.991984,0.991984,2.242614e-07
9355264,1.115234,8322394,0.992107,0.992107,2.483759e-07
9359360,1.115723,8323418,0.992229,0.992229,1.608087e-07
9363456,1.116211,8324433,0.992350,0.992350,1.998618e-07
9367552,1.116699,8325440,0.992470,0.992470,2.462108e-07
9371648,1.117188,8326440,0.992589,0.992589,1.805316e-07
9375744,1.117676,8327432,0.992707,0.992707,1.219200e-07
9379840,1.118164,8328415,0.992824,0.992825,1.894726e-07
9383936,1.118652,8329391,0.992941,0.992941,1.446590e-07
9388032,1.119141,8330358,0.993056,0.993056,2.257867e-07
9392128,1.119629,8331318,0.993170,0.993171,1.943273e-07
9396224,1.120117,8332270,0.993284,0.993284,1.693809e-07
9400320,1.120605,8333214,0.993397,0.993397,1.508393e-07
9404416,1.121094,8334150,0.993508,0.993508,1.385952e-07
9408512,1.121582,8335078,0.993619,0.993619,1.325422e-07
9412608,1.122070,8335998,0.993728,0.993729,1.325748e-07
9416704,1.122559,8336910,0.993837,0.993837,1.385884e-07
9420800,1.123047,8337814,0.993945,0.993945,1.504794e-07
9424896,1.123535,8338711,0.994052,0.994052,4.893559e-08
9428992,1.124023,8339599,0.994158,0.994158,7.227374e-08
9433088,1.124512,8340480,0.994263,0.994263,1.802572e-08
9437184,1.125000,8341352,0.994367,0.994367,1.635573e-08
9441280,1.125488,8342216,0.994470,0.994470,5.610962e-08
9445376,1.125977,8343073,0.994572,0.994572,1.807160e-08
9449472,1.126465,8343922,0.994673,0.994673,8.707600e-08
9453568,1.126953,8344762,0.994773,0.994773,3.179073e-08
9457664,1.127441,8345595,0.994872,0.994872,9.072994e-08
9461760,1.127930,8346420,0.994971,0.994971,1.447790e-07
9465856,1.128418,8347236,0.995068,0.995068,7.482229e-08
9469952,1.128906,8348045,0.995165,0.995164,1.193713e-07
9474048,1.129395,8348846,0.995260,0.995260,1.593086e-07
9478144,1.129883,8349639,0.995355,0.995354,1.947253e-07
9482240,1.130371,8350423,0.995448,0.995448,1.065022e-07
9486336,1.130859,8351200,0.995541,0.995540,1.331470e-07
9490432,1.131348,8351969,0.995632,0.995632,1.555389e-07
9494528,1.131836,8352730,0.995723,0.995723,1.737652e-07
9498624,1.132324,8353483,0.995813,0.995813,1.879123e-07
9502720,1.132812,8354228,0.995902,0.995901,1.980660e-07
9506816,1.133301,8354965,0.995989,0.995989,2.043108e-07
9510912,1.133789,8355694,0.996076,0.996076,2.067306e-07
9515008,1.134277,8356415,0.996162,0.996162,2.054083e-07
9519104,1.134766,8357128,0.996247,0.996247,2.004257e-07
9523200,1.135254,8357833,0.996331,0.996331,1.918641e-07
9527296,1.135742,8358531,0.996415,0.996414,2.990127e-07
9531392,1.136230,8359220,0.996497,0.996496,2.835323e-07
9535488,1.136719,8359901,0.996578,0.996578,2.647106e-07
9539584,1.137207,8360574,0.996658,0.996658,2.426249e-07
9543680,1.137695,8361240,0.996737,0.996737,3.365611e-07
9547776,1.138184,8361897,0.996816,0.996815,3.081763e-07
9551872,1.138672,8362546,0.996893,0.996893,2.767543e-07
9555968,1.139160,8363188,0.996970,0.996969,3.615785e-07
9560064,1.139648,8363821,0.997045,0.997045,3.243030e-07
9564160,1.140137,8364446,0.997120,0.997119,2.842091e-07
9568256,1.140625,8365064,0.997193,0.997193,3.605773e-07
9572352,1.141113,8365674,0.997266,0.997266,4.342684e-07
9576448,1.141602,8366275,0.997338,0.997337,3.861425e-07
9580544,1.142090,8366869,0.997409,0.997408,4.546864e-07
9584640,1.142578,8367454,0.997478,0.997478,4.015491e-07
9588736,1.143066,8368032,0.997547,0.997547,4.652158e-07
9592832,1.143555,8368601,0.997615,0.997615,4.073333e-07
9596928,1.144043,8369163,0.997682,0.997682,4.663852e-07
9601024,1.144531,8369716,0.997748,0.997747,4.040166e-07
9605120,1.145020,8370262,0.997813,0.997813,4.587091e-07
9609216,1.145508,8370800,0.997877,0.997877,5.113153e-07
9613312,1.145996,8371329,0.997940,0.997940,4.426872e-07
9617408,1.146484,8371851,0.998002,0.998002,4.913035e-07
9621504,1.146973,8372365,0.998064,0.998063,5.380142e-07
9625600,1.147461,8372870,0.998124,0.998123,4.636683e-07
9629696,1.147949,8373368,0.998183,0.998183,5.067421e-07
9633792,1.148438,8373858,0.998242,0.998241,5.480827e-07
9637888,1.148926,8374340,0.998299,0.998299,5.877458e-07
9641984,1.149414,8374814,0.998356,0.998355,6.257862e-07
9646080,1.149902,8375279,0.998411,0.998411,5.430485e-07
9650176,1.150391,8375737,0.998466,0.998465,5.780041e-07
9654272,1.150879,8376187,0.998519,0.998519,6.114958e-07
9658368,1.151367,8376629,0.998572,0.998571,6.435747e-07
9662464,1.151855,8377063,0.998624,0.998623,6.742912e-07
9666560,1.152344,8377488,0.998674,0.998674,5.844850e-07
9670656,1.152832,8377906,0.998724,0.998724,6.126234e-07
9674752,1.153320,8378316,0.998773,0.998772,6.395444e-07
9678848,1.153809,8378718,0.998821,0.998820,6.652947e-07
9682944,1.154297,8379112,0.998868,0.998867,6.899199e-07
9687040,1.154785,8379498,0.998914,0.998913,7.134647e-07
9691136,1.155273,8379876,0.998959,0.998958,7.359732e-07
9695232,1.155762,8380246,0.999003,0.999002,7.574881e-07
9699328,1.156250,8380600,0.999045,0.999046,1.756227e-07
9703424,1.156738,8380954,0.999088,0.999088,1.559695e-07
9707520,1.157227,8381300,0.999129,0.999129,1.371864e-07
9711616,1.157715,8381637,0.999169,0.999169,2.384433e-07
9715712,1.158203,8381967,0.999208,0.999209,2.212834e-07
9719808,1.158691,8382289,0.999247,0.999247,2.048782e-07
9723904,1.159180,8382602,0.999284,0.999284,3.084007e-07
9728000,1.159668,8382908,0.999321,0.999321,2.933964e-07
9732096,1.160156,8383206,0.999356,0.999356,2.790400e-07
9736192,1.160645,8383496,0.999391,0.999391,2.652975e-07
9740288,1.161133,8383778,0.999424,0.999424,2.521359e-07
9744384,1.161621,8384051,0.999457,0.999457,3.587327e-07
9748480,1.162109,8384317,0.999488,0.999489,3.466379e-07
9752576,1.162598,8384575,0.999519,0.999520,3.350307e-07
9756672,1.163086,8384824,0.999549,0.999549,4.430910e-07
9760768,1.163574,8385066,0.999578,0.999578,4.323719e-07
9764864,1.164062,8385300,0.999606,0.999606,4.220552e-07
9768960,1.164551,8385526,0.999633,0.999633,4.121142e-07
9773056,1.165039,8385744,0.999659,0.999659,4.025232e-07
9777152,1.165527,8385953,0.999683,0.999684,5.124669e-07
9781248,1.166016,8386155,0.999708,0.999708,5.035027e-07
9785344,1.166504,8386349,0.999731,0.999731,4.948169e-07
9789440,1.166992,8386534,0.999753,0.999753,6.055969e-07
9793536,1.167480,8386712,0.999774,0.999775,5.974028e-07
9797632,1.167969,8386882,0.999794,0.999795,5.894238e-07
9801728,1.168457,8387044,0.999814,0.999814,5.816406e-07
9805824,1.168945,8387198,0.999832,0.999832,5.740346e-07
9809920,1.169434,8387343,0.999849,0.999850,6.857978e-07
9814016,1.169922,8387481,0.999866,0.999866,6.784950e-07
9818112,1.170410,8387611,0.999881,0.999882,6.713197e-07
9822208,1.170898,8387732,0.999896,0.999896,7.834664e-07
9826304,1.171387,8387846,0.999909,0.999910,7.765028e-07
9830400,1.171875,8387960,0.999923,0.999923,1.840491e-07
9834496,1.172363,8388058,0.999934,0.999934,1.908529e-07
9838592,1.172852,8388148,0.999945,0.999945,1.975938e-07
9842688,1.173340,8388230,0.999955,0.999955,2.042822e-07
9846784,1.173828,8388304,0.999964,0.999964,2.109273e-07
9850880,1.174316,8388370,0.999972,0.999971,2.175376e-07
9854976,1.174805,8388428,0.999979,0.999978,2.241206e-07
9859072,1.175293,8388478,0.999985,0.999984,2.306828e-07
9863168,1.175781,8388520,0.999990,0.999989,2.372299e-07
9867264,1.176270,8388554,0.999994,0.999993,2.437667e-07
9871360,1.176758,8388580,0.999997,0.999996,2.502971e-07
9875456,1.177246,8388598,0.999999,0.999999,2.568240e-07
9879552,1.177734,8388608,1.000000,1.000000,2.633494e-07
9883648,1.178223,8388610,1.000000,1.000000,2.698745e-07
9887744,1.178711,8388604,1.000000,0.999999,2.763995e-07
9891840,1.179199,8388590,0.999998,0.999998,2.829237e-07
9895936,1.179688,8388568,0.999995,0.999995,2.894455e-07
9900032,1.180176,8388538,0.999992,0.999991,2.959624e-07
9904128,1.180664,8388500,0.999987,0.999987,3.024710e-07
9908224,1.181152,8388454,0.999982,0.999981,3.089669e-07
9912320,1.181641,8388400,0.999975,0.999975,3.154450e-07
9916416,1.182129,8388338,0.999968,0.999967,3.218990e-07
9920512,1.182617,8388268,0.999959,0.999959,3.283220e-07
9924608,1.183105,8388190,0.999950,0.999950,3.347059e-07
9928704,1.183594,8388104,0.999940,0.999940,3.410419e-07
9932800,1.184082,8388010,0.999929,0.999928,3.473202e-07
9936896,1.184570,8387908,0.999917,0.999916,3.535301e-07
9940992,1.185059,8387798,0.999903,0.999903,3.596600e-07
9945088,1.185547,8387680,0.999889,0.999889,3.656974e-07
9949184,1.186035,8387554,0.999874,0.999874,3.716289e-07
9953280,1.186523,8387420,0.999858,0.999858,3.774402e-07
9957376,1.187012,8387278,0.999841,0.999841,3.831159e-07
9961472,1.187500,8387128,0.999824,0.999823,3.886400e-07
9965568,1.187988,8386970,0.999805,0.999804,3.939954e-07
9969664,1.188477,8386804,0.999785,0.999785,3.991641e-07
9973760,1.188965,8386630,0.999764,0.999764,4.041273e-07
9977856,1.189453,8386448,0.999743,0.999742,4.088651e-07
9981952,1.189941,8386258,0.999720,0.999719,4.133569e-07
9986048,1.190430,8386060,0.999696,0.999696,4.175811e-07
9990144,1.190918,8385854,0.999672,0.999671,4.215151e-07
9994240,1.191406,8385640,0.999646,0.999646,4.251356e-07
9998336,1.191895,8385418,0.999620,0.999619,4.284181e-07
10002432,1.192383,8385188,0.999592,0.999592,4.313375e-07
10006528,1.192871,8384950,0.999564,0.999563,4.338676e-07
10010624,1.193359,8384704,0.999535,0.999534,4.359814e-07
10014720,1.193848,8384450,0.999504,0.999504,4.376508e-07
10018816,1.194336,8384188,0.999473,0.999473,4.388470e-07
10022912,1.194824,8383918,0.999441,0.999440,4.395403e-07
10027008,1.195312,8383640,0.999408,0.999407,4.396998e-07
10031104,1.195801,8383354,0.999374,0.999373,4.392941e-07
10035200,1.196289,8383060,0.999339,0.999338,4.382905e-07
10039296,1.196777,8382758,0.999303,0.999302,4.366558e-07
10043392,1.197266,8382448,0.999266,0.999265,4.343554e-07
10047488,1.197754,8382130,0.999228,0.999227,4.313543e-07
10051584,1.198242,8381804,0.999189,0.999188,4.276162e-07
10055680,1.198730,8381470,0.999149,0.999149,4.231041e-07
10059776,1.199219,8381128,0.999108,0.999108,4.177800e-07
10063872,1.199707,8380778,0.999067,0.999066,4.116051e-07
10067968,1.200195,8380420,0.999024,0.999024,4.045395e-07
10072064,1.200684,8380054,0.998980,0.998980,3.965427e-07
10076160,1.201172,8379680,0.998936,0.998935,3.875728e-07
10080256,1.201660,8379298,0.998890,0.998890,3.775876e-07
10084352,1.202148,8378908,0.998844,0.998843,3.665435e-07
10088448,1.202637,8378510,0.998796,0.998796,3.543961e-07
10092544,1.203125,8378104,0.998748,0.998747,3.411004e-07
10096640,1.203613,8377690,0.998698,0.998698,3.266101e-07
10100736,1.204102,8377268,0.998648,0.998648,3.108782e-07
10104832,1.204590,8376838,0.998597,0.998597,2.938567e-07
10108928,1.205078,8376400,0.998545,0.998544,2.754967e-07
10113024,1.205566,8375954,0.998492,0.998491,2.557486e-07
10117120,1.206055,8375500,0.998437,0.998437,2.345615e-07
10121216,1.206543,8375038,0.998382,0.998382,2.118839e-07
10125312,1.207031,8374568,0.998326,0.998326,1.876633e-07
10129408,1.207520,8374091,0.998269,0.998269,2.810555e-07
10133504,1.208008,8373605,0.998212,0.998211,2.535878e-07
10137600,1.208496,8373111,0.998153,0.998152,2.244140e-07
10141696,1.208984,8372609,0.998093,0.998093,1.934782e-07
10145792,1.209473,8372099,0.998032,0.998032,1.607233e-07
10149888,1.209961,8371582,0.997970,0.997970,2.453005e-07
10153984,1.210449,8371056,0.997908,0.997907,2.087326e-07
10158080,1.210938,8370522,0.997844,0.997844,1.701689e-07
10162176,1.211426,8369980,0.997779,0.997779,1.295488e-07
10166272,1.211914,8369430,0.997714,0.997714,8.681079e-08
10170368,1.212402,8368873,0.997647,0.997647,1.611016e-07
10174464,1.212891,8368307,0.997580,0.997580,1.139393e-07
10178560,1.213379,8367733,0.997512,0.997511,6.446886e-08
10182656,1.213867,8367152,0.997442,0.997442,1.318344e-07
10186752,1.214355,8366562,0.997372,0.997372,7.755110e-08
10190848,1.214844,8365964,0.997301,0.997301,2.076135e-08
10194944,1.215332,8365359,0.997229,0.997228,8.060647e-08
10199040,1.215820,8364745,0.997155,0.997155,1.859904e-08
10203136,1.216309,8364124,0.997081,0.997081,7.308790e-08
10207232,1.216797,8363494,0.997006,0.997006,5.583820e-09
10211328,1.217285,8362857,0.996930,0.996930,5.443381e-08
10215424,1.217773,8362211,0.996853,0.996853,1.885316e-08
10219520,1.218262,8361558,0.996775,0.996775,2.406811e-08
10223616,1.218750,8360896,0.996696,0.996697,5.529524e-08
10227712,1.219238,8360226,0.996617,0.996617,1.378091e-07
10231808,1.219727,8359549,0.996536,0.996536,1.043403e-07
10235904,1.220215,8358864,0.996454,0.996454,7.417506e-08
10240000,1.220703,8358170,0.996372,0.996372,1.666006e-07
10244096,1.221191,8357469,0.996288,0.996288,1.432772e-07
10248192,1.221680,8356760,0.996203,0.996204,1.234939e-07
10252288,1.222168,8356042,0.996118,0.996118,2.265404e-07
10256384,1.222656,8355317,0.996031,0.996032,2.140799e-07
10260480,1.223145,8354584,0.995944,0.995944,2.054040e-07
10264576,1.223633,8353843,0.995856,0.995856,2.005961e-07
10268672,1.224121,8353093,0.995766,0.995767,3.189496e-07
10272768,1.224609,8352336,0.995676,0.995676,3.221312e-07
10276864,1.225098,8351571,0.995585,0.995585,3.294363e-07
10280960,1.225586,8350798,0.995493,0.995493,3.409517e-07
10285056,1.226074,8350017,0.995400,0.995400,3.567654e-07
10289152,1.226562,8349228,0.995306,0.995306,3.769661e-07
10293248,1.227051,8348431,0.995211,0.995211,4.016435e-07
10297344,1.227539,8347626,0.995115,0.995115,4.308881e-07
10301440,1.228027,8346813,0.995018,0.995018,4.647916e-07
10305536,1.228516,8345992,0.994920,0.994920,5.034463e-07
10309632,1.229004,8345163,0.994821,0.994821,5.469454e-07
10313728,1.229492,8344327,0.994721,0.994722,4.761739e-07
10317824,1.229980,8343482,0.994621,0.994621,5.296454e-07
10321920,1.230469,8342629,0.994519,0.994519,5.882468e-07
10326016,1.230957,8341768,0.994416,0.994417,6.520749e-07
10330112,1.231445,8340900,0.994313,0.994313,6.020183e-07
10334208,1.231934,8340023,0.994208,0.994209,6.765942e-07
10338304,1.232422,8339138,0.994103,0.994103,7.566930e-07
10342400,1.232910,8338246,0.993996,0.993997,7.232060e-07
10346496,1.233398,8337345,0.993889,0.993890,8.146531e-07
10350592,1.233887,8336436,0.993781,0.993782,9.119275e-07
10354688,1.234375,8335528,0.993672,0.993672,5.775123e-08
10358784,1.234863,8334604,0.993562,0.993562,6.772104e-08
